title,text,site,date,category,class,url
"Compassionate, Merciful U.S. Lets Canada Win One","BOSTON, MA -- In a surprising show of benevolence, the compassionate and merciful USA hockey team allowed Team Canada to defeat them in the finals of the 4 Nations Face-Off. The Americans collectively decided that they had had enough winning and wanted to let their downtrodden neighbors to the north pick up a rare victory. ""We just thought they could use a win,"" said Team USA coach Mike Sullivan. ""It was kind of fun actually. It was like playing in the pee-wee league where you pull back so the other team's parents can take a turn being proud of their kids."" The exciting final match of the 4 Nations Face-Off Championship ended in overtime when American players backed away to allow Canadian Connor McDavid to score the game-winning goal. It was a remarkable achievement for the Canadian team, made only slightly less meaningful when they later discovered that America had let them win. ""I was a fool to think we beat them fair and square,"" McDavid said during the postgame press conference. ""But it feels good anyway, eh? Thank you, Team USA. What a class act, eh?"" Team USA goalie Connor Hellebuyck recounted the fear he felt during the third period when Team Canada scored zero goals. ""We stopped trying to score during the third period. Canada wasn't throwing anything at me. I was almost afraid we were going to win by accident."" At publishing time, Canadian Prime Minister Justin Trudeau made a fool of himself by gloating over the win on X, not yet having realized that Team USA lost on purpose. An elite force from DOGE uncovers the most absurd waste of taxpayer dollars.",The Babylon Bee,2025-02-21,Sports,Satire,https://babylonbee.com/news/compassionate-merciful-us-lets-canada-win-one
El Paso Man Comes Down From Insane Acid Trip Where He Hallucinated That He Ran For President,"EL PASO, TX - An El Paso man reportedly came down from a ""totally crazy"" acid trip where he hallucinated that he ran for president. ""People were calling me 'Beto' for some reason, the press was treating me like a serious candidate. It was totally wild,"" he told reporters. ""Oh man, I thought I said a bunch of insane [FLOWERBED] about dismantling the Constitution and stealing everybody's guns. And the left was just eating it up."" The man said he has a vague memory of hallucinating about how the press called him the next Obama and published glowing editorials about him. He also said a large part of the trip was just him saying the ""F"" word over and over again to appear hip and cool. ""I'm glad that was just a bad trip and not something that really happened. That would have been totally embarrassing."" ""Everyone, remember -- drugs are bad. Stay away from the hard stuff."" Coincidentally, at the same time, the rest of the nation also woke up from a bad dream where the same guy ran for president.",The Babylon Bee,2019-12-27,Politics,Satire,https://babylonbee.com/news/el-paso-man-comes-down-from-insane-acid-trip-where-he-ran-for-president
"Biden: 'Republicans May Have Standards, But We Have Double Standards'","PHILADELPHIA, PA - During a speech Tuesday, Joe Biden proudly declared that while Republicans have at least some standards, Democrats are going above and beyond with their ""double standards."" Biden pointed out that by having two sets of standards, Democrats are leading the race for having the most sets of standards. ""That's two times as many standards,"" he said proudly. ""Double is a lot more than single. Anyone who's ever watched a baseball game knows that."" ""Isn't that right, sweetie?"" he said to a young girl in the front row of the crowd, asking her to come up and stand on the stage while he put his hands on her shoulders for the duration of the speech. Biden then went on to slam Trump for his treatment of women, confident in the knowledge that no one in the Democratic Party would dare call him out for being a hypocritical little creep. Not to be outdone, Trump quickly took to Twitter to announce that the Republican Party would shortly be debuting its brand new triple standards.",The Babylon Bee,2019-06-18,Politics,Satire,https://babylonbee.com/news/biden-republicans-may-have-standards-but-we-have-double-standards
"Portland Police: 'We Wish There Were Some Kind Of Organized, Armed Force That Could Fight Back Against Antifa'","PORTLAND, OR - In a press release earlier this week, Portland police chief Danielle Outlaw (her actual name), appearing somber and exhausted, said she just wishes there were some kind of group with the firepower and authority to fight back against Antifa. In a candid moment, Outlaw (seriously, her actual name) said there was just nothing the police could do, as they'd need to have some kind of organized, armed force specifically created to protect and serve the people. ""Like, what if we took money from everyone to fund a force that could then defend them in a time of need?"" she pondered aloud. ""They could have patrol cars, firearms, and attack dogs. Maybe even some tanks. That would be so frickin' rad. They could have a badge to show their authority. Then, when a rogue group like Antifa shows up to take over our city every weekend, they could be repelled using force if necessary."" ""I know it sounds crazy, but a girl can dream, right?"" she added wistfully. Sadly, there is no such force in Portland, so citizens have been forced to turn to an even crazier idea: taking responsibility for their own safety and well-being, and maybe even buying a gun to protect themselves.",The Babylon Bee,2019-08-20,Politics,Satire,https://babylonbee.com/news/portland-police-wish-there-were-some-kind-of-organized-armed-force-that-could-fight-back-against-antifa
Caravan Of Liberal Americans Makes Way Toward Socialist Paradise Of Venezuela,"MEXICO - A migrant caravan full of leftists desiring to enter the socialist paradise of Venezuela departed the United States Thursday and began marching toward the country through Mexico, stating they will demand asylum so they might experience the far better life that socialism offers. The migrants claim they are leaving America because of its high standards of living, strong economy, and record employment numbers, and hope to find a better life in Venezuela's much more equitable system. ""Everyone there has the same quantity of possessions and food,"" said one marcher. ""Everyone makes millions of dollars, and very few people work. It's a real paradise."" The refugees have complex motivations, but the vast majority simply want to see everything socialism has to offer after suffering the amazing benefits of capitalism for too long. Caravan organizers dispelled rumors that they were funded by Bernie Sanders, claiming the caravan was an organic grassroots movement. At its current pace, the caravan is expected to arrive just in time for Venezuela to run out of food entirely.",The Babylon Bee,2018-10-25,Politics,Satire,https://babylonbee.com/news/caravan-of-liberal-americans-makes-way-toward-socialist-paradise-of-venezuela
Trump 2020 Campaign To Simply Air Unedited Footage Of Democrats Talking,"WASHINGTON, D.C. - The Trump campaign has unveiled its 2020 campaign strategy of airing unedited footage of speeches and press conferences by far-left Democrats like Alexandria Ocasio-Cortez, Ilhan Omar, Rashida Tlaib, and that other one. GOP commercials will air the footage around the clock. The speeches will not be edited in any way. Rather than pushing their own policy proposals, Republicans will just remind the nation of just who it is they're running against. ""We were pretty concerned when Trump was tweeting those racially charged things the other day,"" said one campaign strategist. ""But now we're in the clear again. I mean, he'll say something problematic again soon. But we don't even have to defend it. We just have to show people the Dems tripping over themselves to say something even crazier."" ""Frankly, when we saw that wild press conference after Trump's tweets, we took a moment and thanked the Lord above for His blessings,"" he added.",The Babylon Bee,2019-07-16,Politics,Satire,https://babylonbee.com/news/trump-unveils-2020-campaign-strategy-of-just-letting-democrats-speak-freely
Cruel: Elon Musk Cuts Off Social Security Benefits For Thousands Of Revolutionary War Veterans,"U.S. -- The Department of Government Efficiency faced renewed calls for independent oversight after news broke that DOGE boss Elon Musk had callously cut off Social Security benefits for thousands of Revolutionary War veterans. The move took place as part of DOGE's overarching crusade to identify and eliminate wasteful government spending but promised to bring the Musk-led team a new wave of negative publicity due to brave veterans of the American War of Independence now being deprived of their hard-fought benefits. ""How dare he take away the benefits we earned with our blood,"" said 270-year-old Arthur Breckenridge, who fought in the Battle of Yorktown in 1781. ""It's only because of men like me that this South African fellow had a chance to come to this country and enjoy the fruits of our labor. Now we find out he's cutting off our Social Security? How are we supposed to live?"" Though Musk and the team at DOGE cited Social Security payments to individuals seemingly far too old to still be living as evidence of widespread fraud, Breckenridge and his fellow Revolutionary War veterans were not going to accept this indignity. ""This billionaire miscreant leaves us no choice,"" said Thomas Halderman, a 278-year-old veteran of the Battle of Saratoga. ""We shall grab our muskets and march to Tesla headquarters. Have at thee, you thieving scoundrel!"" At publishing time, DOGE was reportedly seeking a way to verify the ages and identities of the Revolutionary War veterans by asking Senator Mitch McConnell if he knew any of them from back then. An elite force from DOGE uncovers the most absurd waste of taxpayer dollars.",The Babylon Bee,2025-02-19,U.S.,Satire,https://babylonbee.com/news/cruel-elon-musk-cuts-off-social-security-benefits-for-thousands-of-revolutionary-war-veterans
"In Bold Anti-Trump Statement, Pelosi Rips Up Bible","WASHINGTON, D.C. - In a bold, powerful statement to oppose Trump, Speaker of the House Nancy Pelosi solemnly tore up the Bible after Trump was seen holding one up in front of a church. At a press conference, the Speaker of the House held up a Bible and then ripped it in two, declaring that she was against anything Trump was associated with. ""If Trump is for the Bible, then I am against it,"" she said as she struggled to rip the Bible in half. Finally, aides came to intervene, pre-ripping the spine of the Bible so it would be easier for her to tear. ""All the books of the Bible are bad: Genesis, Joseph, the one with the big fish, even Hezekiah. We must stand against Trump's bigotry by ripping up anything he claims to be for."" ""Yass, queen! Slay!"" shouted her fans at the press conference as she finally managed to rip the Bible up. ""You're my president!"" In a genius move, Trump then held up a Koran in front of a mosque, forcing Pelosi to tear up a Koran and alienate the left.",The Babylon Bee,2020-06-03,Politics,Satire,https://babylonbee.com/news/pelosi-rips-up-bible
Report: Internet Users Who Call For Attacking Other Countries Will Now Be Enlisted In The Military Automatically,"U.S. - A new policy issued by the United States Department of Defense, in conjunction with online platforms like Twitter and Facebook, will automatically enlist you to fight in a foreign war if you post your support for attacking another country. People who bravely post about how the U.S. needs to invade some country in the Middle East or Asia or outer space will get a pop-up notice indicating they've been enlisted in the military. A recruiter will then show up at their house and whisk them away to fight in the foreign war they wanted to happen so badly. ""Frankly, recruitment numbers are down, and we needed some way to find people who are really enthusiastic about fighting wars,"" said a DOD official. ""Then it hit us like a drone strike: there are plenty of people who argue vehemently for foreign intervention. It doesn't matter what war we're trying to create: Syria, Afghanistan, Iraq, Iran, North Korea, China---these people are always reliable supporters of any invasion abroad. So why not get them there on the frontlines?"" ""After all, we want people who are passionate about occupying foreign lands, not grunts who are just there for the paycheck,"" he added. Strangely, as soon as the policy was implemented, 99% of saber-rattling suddenly ceased.",The Babylon Bee,2019-06-21,Politics,Satire,https://babylonbee.com/news/people-who-tweet-in-support-of-foreign-wars-to-be-automatically-enlisted-in-armed-forces
Recently Pardoned Turkey Found Dead After Claiming To Have Dirt On Hillary Clinton,"WASHINGTON, D.C. - A turkey recently pardoned by President Trump was found dead after claiming to have dirt on the Clintons, sources at the FBI confirmed today. The official cause of death was suicide, though the bullet wounds were in the back of the turkey's head and the bird lacked opposable thumbs with which to operate a firearm. The turkey had been publicly pardoned for the crime of being delicious and set free by Trump in a popular White House Thanksgiving tradition. Shortly after being released, the turkey confirmed its possession of ""credible"" information that would lead to the indictment of Hillary Clinton, posting on the bird's social media account that it was a good thing Trump had pardoned the turkey, so the world could find the truth out about the Clintons. Metro police discovered the turkey's body later, shot twice in the back of the head and stabbed in the back. There was a nearby handwritten note confirming that the death was ""not fowl play.""",The Babylon Bee,2018-11-26,Politics,Satire,https://babylonbee.com/news/recently-pardoned-turkey-found-dead-after-claiming-to-have-dirt-on-hillary-clinton
Twitter Shuts Down Entire Network To Slow Spread Of Negative Biden News,"SAN FRANCISCO, CA - In a last-ditch effort to stop negative stories about Joe Biden and his family from spreading, Twitter shut down its entire social network Thursday. After seeing account after account tweet out one particularly bad story, CEO Jack Dorsey realized he had to take action. Dorsey smashed a glass box in his office reading ""Break In Case Of Bad Publicity For Democrats."" Inside the case was a sledgehammer for smashing Twitter's servers. ""Red alert -- shut the servers down! Shut them all down!"" Dorsey ran downstairs and started smashing as many computers as he could, but he did need to ask for some help, as the hammer was pretty heavy. None of the programmers could lift the hammer, either. Eventually, they managed to program a robot to pick up the sledgehammer and smash the servers. After hearing the Twitter employees talk about critical theory, the robot got woke and began attacking all the cis white males.",The Babylon Bee,2020-10-15,Tech,Satire,https://babylonbee.com/news/twitter-shuts-down-entire-network-to-slow-spread-of-negative-biden-news
"Brilliant Trump Puts Himself On All Postage Stamps, Forcing Democrats To Push For Abolishing USPS","WASHINGTON, D.C. - Sources are reporting that Trump has dealt a killer blow in his ongoing war against his sworn enemy, the U.S. Post Office. In a move of sheer, mind-blowing brilliance, Trump directed the Post Office to put his face on every single stamp, forcing the Democrats to reverse course and abolish the institution once and for all. The new stamp, dubbed ""The Trump-Stamp,"" to be used on all pieces of mail features a smiling Donald Trump, with the caption ""GREATEST PRESIDENT EVER."" Don Lemon broke the news in a tearful address to the nation last night. ""Our democracy is over,"" he said. ""It doesn't exist anymore. I will never send another piece of mail ever again, and neither should you or else you're a racist."" Antifa and BLM responded by marching on local post offices and burning them down. Enthusiastic Trump supporters quickly bought up all the stamps. They are now selling for $3,000 apiece online.",The Babylon Bee,2020-08-17,Politics,Satire,https://babylonbee.com/news/brilliant-trump-puts-himself-on-all-postage-stamps-forcing-democrats-to-abolish-the-usps
Lego Introduces New Sharper Bricks That Instantly Kill You When You Step On Them,"BILLUND, DENMARK - LEGO has just introduced new and improved interlocking plastic bricks that will instantly kill you when you step on them, sources at the company's headquarters confirmed Thursday. The sharper edges in the new design will just immediately put you out of your misery, so you don't have to roll around on the ground in excruciating pain for minutes on end. Utilizing advanced laser-driven techniques, LEGO factories can now hone the edges of the famously sharp and painful bricks to such a fine point that the human nervous system instantly shuts down upon coming into contact with them. ""Our engineers have been hard at work trying to come up with ways to make an even deadlier brick, and they've finally made a breakthrough,"" LEGO head of design Arnbjorn Frandsen said in a press conference. According to Frandsen, internal company tests have shown the new bricks have a 99.7% success rate at ending the life of the unfortunate person to inadvertently step on even just a single LEGO. ""This is the most promising advancement we've made in our brick design since we first introduced the bricks that make it feel like your foot is being stabbed by a hundred sharpened katanas many decades ago.""",The Babylon Bee,2018-06-07,World,Satire,https://babylonbee.com/news/lego-introduces-new-sharper-bricks-that-instantly-kill-you-when-you-step-on-them
"In Genius Move, Trump Supports Impeachment, Forcing Democrats To Oppose","WASHINGTON, D.C. - The impeachment hearings have been thrown into chaos after President Trump announced that he supports impeachment, forcing Democrats to oppose their own impeachment inquiry. ""Impeachment? I'm for it. Great idea. Best idea, maybe ever,"" he said, adding that he's ""getting kinda sick of all this winning anyway."" ""Sure, why not. Impeach me. I love it. Whatever. Now I'm gonna go watchJokeragain. Great film. What's that guy's name? Phoenix something. Bob Phoenix, that's it. Tremendous actor---absolutely perfect."" Democrats quickly condemned his statements. Pelosi said, ""It's clear that Trump wants to be impeached because he's not good at being president. Well, we're going to show him a thing or two by forcing him to stay in the White House and finish out his term."" ""AndJokeris alt-right propaganda,"" she said, falling for Trump's ploy to make Dems condemn one of the most successful, beloved films of the year. One pundit on CNN suggested that Trump is supporting impeachment at the request of Putin or the guy from Ukraine or ""whichever conspiracy thing we're pushing this month, I forget."" At publishing time, Democrats had also withdrawn from the 2020 race to teach Trump a lesson.",The Babylon Bee,2019-11-18,Politics,Satire,https://babylonbee.com/news/in-genius-move-trump-supports-impeachment-forcing-democrats-to-oppose-it
Democrats Call For Flags To Be Flown At Half-Mast To Grieve Death Of Soleimani,"WASHINGTON, D.C. - At a press conference held on Capitol Hill Friday, mourning Democrat leaders called for flags to be flown half-mast to honor the death of Qasem Soleimani. Flags were spotted flying at half-mast around the country, notably atThe Washington Post,The New York Times, and in front of several celebrities' homes. The celebrities went out and bought an American flag for the first time just to fly it at half-mast for this important time of grief. ""The grieving process is painful but necessary,"" said Rep. Ilhan Omar. ""As a nation, we need to stop and grieve this great, austere, revered religious scholar. He was one of the good ones."" In a rare moment of unity with The Squad, Pelosi gave each of the girls a hug, telling them to just ""let it all out"" in their time of sadness. Ocasio-Cortez didn't seem to know what was happening but adjusted her glasses to look smart. A teary-eyed Barack Obama was also seen solemnly lowering the flag in front of his seaside mansion. ""To think, this all could have been prevented with a few pallets of cash."" He sighed and stared off into the distance, a look of pain and regret on his face. ""If only Trump had targeted a U.S. citizen with a drone strike instead."" Later, Democrats clarified they meant we should fly theIranianflag at half-mast, not the ""offensive and problematic"" American flag.",The Babylon Bee,2020-01-03,Politics,Satire,https://babylonbee.com/news/democrats-call-for-flags-to-be-flown-half-mast-to-grieve-death-of-soleimani
Man In Critical Condition After Hearing Slightly Differing Viewpoint,"GLENDALE, CA - A man was rushed to the hospital yesterday after encountering a slightly different viewpoint than his own. Shortly before 12:30 p.m., Glendale PD officers responded to a 911 call at the Java Lounge Coffee House in the 900 block of North Emerson Road. They found a person who had collapsed in shock and went to the station for help. Witnesses say the man was having a casual conversation about politics with another patron when the minutely opposing viewpoint was expressed. ""They were both Democrats, Bernie supporters,"" said Janice Hughson, a barista at the Java Lounge. ""Then the guy he was talking to said he had some issues with abortion and thinks there should at least be a few limitations put on the practice. That's when the man seized up and began foaming at the mouth. It was terrible."" Four other bystanders were also emotionally injured by the moderately divergent opinion but were not hospitalized. The man is being kept stable on ideology support at St. Francis medical center, surrounded by friends and family who agree with him 100% on every single issue. The man who suggested the slightly differing opinion fled the scene. Anyone with information is asked to alert the authorities.",The Babylon Bee,2019-04-11,Worldviews,Satire,https://babylonbee.com/news/man-in-critical-condition-after-hearing-slightly-differing-viewpoint
"Florida Recount Finally Wraps Up, Al Gore Declared President","FLORIDA - As Florida finally wrapped up its contentious recount of the votes tallied in the recent midterm elections, a winner was finally declared: Al Gore is now the president of the United States. The recount process at long last found the ""missing votes"" that would have handed Gore the presidency back in 2000, making him the official president of the country. ""Well, it's about time,"" Gore said in his acceptance speech. ""Thanks to all the fine people that made this happen. It really is too bad that the earth is going to be destroyed by fire by 2015--err, I mean, 2019, or else I could really savor my presidency."" Gore will be granted two terms as US president, ousting President Trump and canceling the 2020 election. ""We just assume he would have won again and ushered in a liberal golden age,"" said an election official. ""So he's got 8 years to reclaim his lost time. Make the most of it, Al, and great job. You deserve it!""",The Babylon Bee,2018-11-09,Politics,Satire,https://babylonbee.com/news/florida-recount-finally-wraps-up-al-gore-declared-president
Rachel Levine Is 100% Woman And We Are Sorry For Calling Her A Man,"We, The Babylon Bee, have decided to issue an apology. After being caught in a culture-war whirlwind of hatred and bigotry, we published an article naming Rachel Levine our ""Man of the Year."" Sometimes, even satirists make mistakes. Our misgendering headline was hateful, insensitive, and cruel. Rachel Levine is 100% a real, actual woman. We were absolutely wrong to say otherwise. We understand now that our attempt at comedy was really ""punching down"" at a wealthy and powerful government trans woman official, and we have no excuse. We went too far. We apologize to the trans community. We apologize to the women community, of whom Rachel Levine is clearly a part - and has been since her birth. We hope to take this opportunity to learn, grow, and be better as satirists - and as human beings. So we invite our readers to say it with us, loudly and proudly, and with all the strength and goodness of 1000 kindergarten teachers in Florida trying to teach 5-year-olds about sex: Rachel Levine is a powerful, beautiful woman. Whatever that is. An elite force from DOGE uncovers the most absurd waste of taxpayer dollars.",The Babylon Bee,2022-04-01,Worldviews,Satire,https://babylonbee.com/news/rachel-levine-is-100-woman-and-we-are-sorry-for-calling-her-a-man
"Immediately After Moving To Texas, Elon Musk Announces Tesla AR-15","AUSTIN, TX - After years of fighting lame California politicians who want to lock everyone in their homes so they can't go to space or build cool stuff, Tesla CEO Elon Musk announced he was moving to a land flowing with milk and honey called Texas. Almost immediately after the move, he announced a new product the whole world has been waiting for: the Tesla AR-15. ""Um... h-howdy, I think,"" said Elon, expertly taking on the local dialect. ""Y'all want a Tesla AR-15? You got it, partner!"" The new firearm will look similar to a standard AR-15 but will in fact be a battery-powered railgun capable of firing 3 million rounds per minute. It will also feature a fingerprint sensor, Bluetooth capability, heat-seeking ammunition, and a chainsaw bayonet. ""We really wanted to re-think self-defense,"" said Musk. ""This new firearm will be the go-to rifle for our SpaceX volunteers when they encounter hostile aliens. It's also a celebration of the Second Amendment. If any federal authorities try to confiscate it, the rifle will automatically connect to the internet and file a lawsuit for you!"" The Federal Government has requested that Tesla at least remove the AI-powered ""self-driving"" feature on the firearm before selling it.",The Babylon Bee,2020-12-09,Tech,Satire,https://babylonbee.com/news/to-celebrate-move-to-texas-tesla-introduces-battery-powered-ar-15
Warren Returns To Tribe In Shame After Failing To Take Land Back From The Pale Faces,"CHEROKEE NATION - Having dropped out of the presidential race, Elizabeth Warren rode in solitude back to her reservation, having failed to take the land back from the pale faces. ""I am sorry, my people. I have failed,"" she said somberly, a single tear rolling down her cheek. ""The white man still holds our land, and the very trees cry out against them. May Great Spirit grant us another chance in 4 harvests."" The Cherokee people looked confused, so she clarified: ""That means years according to the Indian talk book I picked up."" The Cherokee expressed mixed emotions at seeing Warren return, from ""Who are you?"" to ""How many times do we have to tell you that if you're not gonna play some slots at the casino, then you're gonna need to leave?"" Warren nodded, accepting her banishment from her once-great place among the Cherokee people. ""I accept my punishment and vow never to return until the sun once again never sets on the Cherokee Nation. As I depart, let me simply ask you if you have ever heard the wolf cry to the blue corn moon? Or asked the grinning bobcat why he grins?"" ""Wait, now you're just quotingPocahontas,"" one tribal security guard said. ""Alright, lady, let's go. The buffet is having crab legs tonight but other than that you're gonna have to scram."" At publishing time, Warren had sought advice from Grandmother Willow as to who it is that she should endorse.",The Babylon Bee,2020-03-05,Politics,Satire,https://babylonbee.com/news/warren-returns-to-tribe-in-shame-after-failing-to-retake-land-from-the-white-man
Hillary Clinton Asked To Leave Costco After Repeatedly Accusing Sample Lady Of Being A Russian Asset,"WASHINGTON, D.C. - According to sources at a DC-area Costco, failed presidential candidate Hillary Clinton was asked to leave Costco again after repeatedly accusing a lady handing out food samples of being a Russian asset. It wasn't clear how Clinton had ended up in the Costco, as she usually has her servants' servants go to the market for her. Some suggested she wanted to disguise herself and go be among her subjects to see how the other 99% lives. Whatever the case, the sample lady had apparently offered the failed presidential candidate a small paper cup of orange juice and told her the packs were on sale for $9.49 when the incident occurred. ""Orange... orange like Trump!"" Clinton screamed suddenly, frightening the poor food demonstration worker. ""You're in league with him, aren't you!?"" The failed presidential candidate lunged across the cart and attempted to pull off her face mask, certain the lady was actually Vladimir Putin in a skin suit. When that failed and the woman shooed her off with a plastic glove, Clinton turned for help and began screaming, ""Security! Margaret in the frozen foods aisle is a Russian asset! Help, help, our elections are being meddled with!"" Guards arrived but relaxed when they saw it was just Hillary Clinton. ""OK, lady, let's go,"" they said, grabbing her by each arm. ""Thank goodness you're here!"" Clinton cried. ""Arrest that woman! Can't someone help me out!?"" ""Oh yeah, sure, lady, we'll help you out,"" the guards said, snickering as they dragged her toward the front door. According to sources at the Costco, this is the third time this has happened this week.",The Babylon Bee,2019-10-18,Politics,Satire,https://babylonbee.com/news/hillary-clinton-asked-to-leave-costco-after-repeatedly-accusing-sample-lady-of-being-a-russian-agent
Broward County Brings In Expert Consultant To Speed Up Ballot Count,"FLORIDA - Broward County, which has had trouble meeting its legal deadlines in the counting of ballots, has now brought in a consultant to speed up the recount: counting expert Count von Count. The Count wasted no time and immediately began counting as soon as he saw the ballots. He picked up one and said, ""One vote for governor, eh eh eh."" After that, he picked up a second ballot and said, ""Two votes for governor, eh eh eh."" Next, he picked up a third ballot and said, ""Three votes for governor, eh eh eh."" ""Wow!"" exclaimed Broward County official Stanley Collier. ""He's way faster than us!"" The Count continued his tabulation and within a minute was in double digits. ""I always get confused once I reach the number nine,"" said Brenda C. Snipes, the Supervisor of Elections for Broward County, ""but he blew right through that."" With the help of the Count, Broward County now expects to have an official total sometime in late 2019.",The Babylon Bee,2018-11-13,Politics,Satire,https://babylonbee.com/news/broward-county-brings-in-expert-consultant-to-speed-up-ballot-count
Cracker Jack Changes Name To More Politically Correct Caucasian Jack,"PLANO, TX -- When ballparks finally open again, those standing for the traditional seventh-inning stretch will be singing some different lyrics to ""Take Me Out to the Ballgame."" After over 100 years of selling its caramel popcorn snack under the name Cracker Jack, Frito-Lay announced today that it would be rebranded as the less offensive ""Caucasian Jack."" ""We are very sorry to all the crack---er, I mean, Caucasians we have hurt over the years,"" said a spokesperson. ""Cracker is an offensive stereotype, and we must make sure that all foods and snack products are culturally sensitive. Think about all the white people who have had to suffer in silence as tens of thousands of baseball fans sang out the hurtful lyrics 'Buy me some peanuts and Cracker Jacks.'"" ""No more. The bigotry stops today."" The move was applauded by hurt white people, though they are still criticizing Frito-Lay for how pale and pasty-white the Cracker Jack guy is on the logo. Are you looking for a way to show how much you love the beloved caramel-covered popcorn and peanuts snack, but don't want to offend anyone by using problematic language?This is the shirt for you!It's comfortable, casual, available in a wide range of sizes (gotta be inclusive!), and most importantly, not offensive to crackers, er, Caucasians!",The Babylon Bee,2020-06-17,Health,Satire,https://babylonbee.com/news/cracker-jacks-changes-name-to-more-politically-correct-caucasian-jacks
Disney Is Abandoning DEI - Here Are 10 Based Changes They're Making,"Disney announced last week they would be discontinuing their Diversity, Equity, and Inclusion hiring practices, a giant move away from the direction the company has been heading for quite some time now. In the wake of this announcement, here are 10 totally based changes coming to Disney this year: Mickey and Minnie will be forced to finally marry and stop living in sin.They've been dating over 100 years. It's about time. Racism will be added back into the Splash Mountain ride:Nature is healing. Donald Duck will be required to wear pants.His days of corrupting the youth are over. The new Snow White movie will replace Rachel Zegler with conservative superstar James Woods.An actor of his range and caliber could totally pull it off. Pocahontas will get a job as a greeter at the casino.And on the weekends she sings ""Just Around The River Bend"" in the casino lounge. Old classic cartoon ""Mickey Joins The Luftwaffe"" will return to Disney+:A long-forgotten masterpiece, now available on streaming. All the animatronic presidents at Disneyland will now be programmed to do the Trump Dance.This is both a fun and terrifying change and we're here for it. The entire Peter Pan movie will now just be them singing ""What Makes The Red Man Red"":That will be both fun and entertaining to watch. Pride Rock will get bulldozed for a big, beautiful oil well.Drill, baby, drill. The movies will be good again:Haha, just kidding. Probably not. What's your favorite change? Let us know in the comments! An elite force from DOGE uncovers the most absurd waste of taxpayer dollars.",The Babylon Bee,2025-02-18,Entertainment,Satire,https://babylonbee.com/news/disney-is-abandoning-dei---here-are-10-based-changes-theyre-making
Teachers Urge Government To Reopen Schools Before Students Learn To Think For Themselves,"U.S. - Teachers at government schools have raised their concerns that the recent closure of their institutions will have a damaging effect on students. In particular, the nation's educators are worried that the longer the schools are closed, the more likely it is that students will begin thinking for themselves, learn life skills away from the government school system, and realize how much more they learn at home. ""We must reopen as soon as possible -- before they regain their ability to have independent thoughts,"" said New York 4th-grade teacher Ms. Jenny Mudd. ""This is an urgent crisis. We realize we have to do our part to prevent the spread of the virus, but we must also prevent the spread of unapproved ideas. There's a balance there."" ""Reopen the schools before it is too late."" Sure enough, studies have already shown a strong correlation between everyone being homeschooled and a concerning spike in independent thought. Students who have been away from the government school system for even a week stop feeling depressed and anxious all the time and even show a shocking increase in the ability to form thoughts and ideas not approved by the government. Teachers have further pointed out that parents aren't properly equipped to indoctrinate their children with government propaganda. ""I went to school for eight years to be able to do this,"" said Portland kindergarten teacher Ms. Pinkerton. ""Parents just don't have the experience of stuffing kids' heads full of a statist worldview seven hours a day like I do.""",The Babylon Bee,2020-03-31,Worldviews,Satire,https://babylonbee.com/news/teachers-warn-parents-arent-properly-equipped-to-indoctrinate-children
Walmart Now Requires All Shoppers To Wear Pants,"U.S. - In a move that's being called ""unprecedented tyranny,"" Walmart is now requiring all shoppers to wear pants in their stores. Americans everywhere slammed Walmart for the move, saying it amounted to an infringement on our constitutional rights. ""I thought this was America,"" said one man as a greeter asked him to please put on some sweatpants or something before coming into the store. ""It is my constitutional right to go into Walmart and shop for random stuff at 3 a.m. wearing nothing but some boxers and a giant Tweety Bird T-shirt I got in the '80s."" ""Look, we don't think this is too much to ask,"" said a Walmart spokesperson. ""Just throw on some sweats, pajama bottoms, whatever. This is for the health and mental safety of our employees. And for the love of God, take a shower once in a while, you know?"" Shirts will remain optional.",The Babylon Bee,2020-07-15,Health,Satire,https://babylonbee.com/news/walmart-requiring-all-shoppers-to-wear-pants
Bernie Sanders Praises China For Eradicating Poverty By Killing All The Poor People,"U.S. - Presidential candidate and Senator Bernie Sanders offered words of praise for China's successful reduction of poverty in many parts of the country by killing off all the poor people through government control of the economy. Sanders pointed out that the country has been very successful in eliminating vast swathes of poverty and also the poor. ""America still has a lot of poor people, and that's because we haven't been aggressive in implementing socialist programs that cause mass starvation,"" Sanders said, his fingers flopping around like ten tiny wacky inflatable tube men. ""Firing squads, death camps, breadlines---all of these are humanitarian tools in the arsenal of the government to shoot poverty in the face, and sometimes also the poor in the face, when it's necessary."" The senator also pointed out that poor people, who often own fewer than three homes, don't contribute much to a socialist economy and ""not much is lost"" when these single-home-owners are shot or simply starve to death as the government can't even figure out how to get food to everyone, a problem even bad fast-food restaurants like McDonald's solved decades ago.",The Babylon Bee,2019-08-28,Politics,Satire,https://babylonbee.com/news/bernie-sanders-praises-china-for-eradicating-poverty-by-killing-all-the-poor-people
