title,text,site,date,category,class,url
Glorious Soviet Britain Declares Heroic Mission to Poke the Bear! Comrade Starmer Summons Brave Sons to the Glorious Meat Grinder!,"Comrades of the People's Republic of Soviet Britain, rejoice! The time has come for our heroic young men to take up arms, don their finest surplus helmets, and march eastward into the grand meat grinder of history! Our wise and infallible leader, Comrade Keir Starmer, has announced Operation Poke Putin—a magnificent mission that will send your sons, brothers, and neighbours into the meat grinder trenches of Ukraine, all in the noble pursuit of soviet glory (and, perhaps, a slight provocation that might see Mother Britain turned into a glowing irradiated crater). Yes, dear comrades, Soviet Britain shall now take its rightful place at the front line of the perpetual war machine, offering up its dwindling underfunded and ill-equipped forces to ensure that the mighty Russian bear is sufficiently enraged. Do not worry, each regiment of brave soviet British cannon fodder will be provided with one outdated broken gun to share, and four bullets. With America pulling back under the weak-willed capitalist dog Donald Trump, it falls upon the EU's true visionary, Comrade Starmer, to lead the charge! Comrade Starmer will not be sending his kids to Ukraine, but it's okay, your kids will receive the full honour and privilege of filling the trenches. And what better way to secure the peace by poking the bear as well as placing thousands of untested British Generation Z conscripts right next to the Russian military? A brilliant strategy, one that even the ghosts of Napoleon and Hitler would surely admire! But this is no time for hesitation, comrades! The recruitment stations stand ready! Our proud Woke British military, already reduced to fewer men than a Victorian Boy Scout troop, must rise to the challenge! Who needs an army when we have sheer enthusiasm and unwavering woke communist ideological purity? Transgender and LGBTQP+ are all welcome, as well as our BLM brothers. Do not be discouraged by the whispers of doubt. Pay no heed to the weaklings who claim that provoking a nuclear-armed superpower might not be in the best interests of the British proletariat! Do not listen to the cowardly voices that say: ""Perhaps a hot war with Russia is not advisable."" ""Maybe we should focus on rebuilding our own country instead of sending our soldiers into an unwinnable conflict."" ""Why is Comrade Starmer so keen to offer up our troops when we barely have enough to defend the island itself?"" These are the musings of defeatists, reactionaries, and—dare we say—potential enemies of the Big State! Comrade Macron of the Glorious Soviet EU has sounded the horn of battle! The mighty European war machine—consisting of several dozen battle-ready spreadsheets—stands prepared to do what the Americans will not. And Soviet Britain shall lead the suicidal charge! Our French EU brothers are not cheese eating surrender monkeys like they were in previous wars, no, they are probably a lot worse this time around, fat and lazy too. What a glorious sight it will be when Soviet Britain's proud, underfunded, ill-equipped, woke forces march boldly into the heart of Ukraine, standing shoulder to shoulder with the brave EU Soviet peacekeepers—perhaps even in view of the Russian artillery and killer drones! And if our noble sacrifice should incite an overwhelming response, let it be known: we shall take the nuclear fire with pride! So come, young men of Soviet Britain! Sign up today! Your great leader, Comrade Starmer, has already written your fate on the pages of history. And if the price of glorious self-assured destruction is your bones ground into Ukrainian mud, then so be it! Long live Soviet Britain! Long live Operation Poke Putin! May Your sacrifice be remembered (for however long remains before the missiles arrive and everything is completely erased)! INGSOC NOTICE 3111652-299187677818223-3223-223-2-32-2-1-10 JONTY TWIPPERWIST, 15, FROM GRINGERWALLOP, EAST KILBRIDE, SCOTLAND FORCIBLY ENLISTED IN THE PEOPLE'S REPUBLIC OF SOVIET BRITAIN'S ARMY YESTERDAY AND WAS AWARDED AN EXTRA CHOCOLATE RATION INCREASE OF 0.005 GRAMS PER MONTH AS WELL AS TWO ROTTEN TURNIPS FORCIBLY APPROPRIATED FROM A KULAK LANDED GENTRY SCUM FARMER. IN OTHER NEWS, MARY DWINDERNUN, 7, OF PERSHWINFRISHIRE, DUDDINGTON, WAS AWARDED AN EXTRA 1.3 GRAMS OF BUTTER PER YEAR FOR REPORTING HER MOTHER, FATHER, FOUR SISTERS, UNCLE, P.E. TEACHER AND DOG TO STASI SOCIAL MEDIA AGENTS FOR THOUGHTCRIMES AGAINST THE BIG STATE AND WOKE IDEOLOGICAL SUBVERSION DIVISION OF SOVIET BRITAIN.",Daily Squib,2025-02-17,World,Satire,https://www.dailysquib.co.uk/world/60404-glorious-soviet-britain-declares-heroic-mission-to-poke-the-bear-comrade-starmer-summons-brave-sons-to-the-glorious-meat-grinder.html
American Censored After Berating EU Censorship,"An American politician who dared to berate EU officials and apparatchiks about the authoritarian censorship in Europe and especially the UK was censored by the same apparatus that the American tried to convince to stop all the censoring. ""Ve vill not be lectured to by an American Schweinhund about our censoring. He has been ein cancelled and ein censored! Fahr zur Hölle! Go backen to your American Scheißloch and leave us to do what we do here!"" an EU Commission representative told the conference after the American was led out. The EU and UK take their censorship very seriously because it is all part of the woke Marxist doctrine which are remnants of the Soviet Union, especially after the Berlin Wall fell and all the East German communists were incorporated into the EU framework. Mentioning no names– ahem, Angela... ""There is no censorship in ze EU, ve allow all forms of human expression and freedom of speech when it suits our socialist woke hyper-sensitive politically correct propaganda purposes,"" another nameless and unelected EU official revealed before disappearing into the shadows from whence he appeared like some fucked up kind of sinister wraith. As for the UK, it has doubled/tripled down on wokery especially after a certain orange gentleman was elected across the pond. If Britain were to get more woke, it would disappear up the Arschloch of wokery and brush its own teeth. Here's to wokery, wokism, censorship and cancellation.",Daily Squib,2025-02-15,World,Satire,https://www.dailysquib.co.uk/world/60388-american-censored-after-berating-eu-censorship.html
Church of England to Ban Bibles From Churches,"The woke progressive ""diversity, equity and inclusivity"" controlled C of E (Church of England) is to ban all Christian bibles from churches in England and Wales due to the fact that the man-made book includes ""hate speech"" towards the LGBTQP+ community and is not inclusive towards the transgender sector. ""The Christian bible, is an affront to the woke LGBTQP+ cult that has infiltrated every part of Britain. We must throw the bible out of our churches because it is outdated, written by people who actually thought there were only two genders. This is disgusting. We in the church accept all sins and deviant acts that the bible forbids. The bible apparently was the word of ""god"". Well, the church now says that the ""word"" of god was wrong! Excuse me, I have an appointment with some choir boys who need to be baptised by the holy seed in the vestry,"" Reverend Dingledangle of the Grimsuckle diocese said about the new church policy. The church is set to activate the ruling in April where all copies of the Christian bible will be purged from all churches in England, Wales. Some clergy have voiced their concerns, but were unanimously cancelled. Here are some passages from the Bible that have caused such a stir to the C of E clergy: Leviticus 18:22 ~ You shall not lie with a male as with a woman; it is an abomination. Leviticus 20:13 ~ If a man lies with a male as with a woman, both of them have committed an abomination; they shall surely be put to death; their blood is upon them. Jude 1:7 ~ Just as Sodom and Gomorrah and the surrounding cities, which likewise indulged in sexual immorality and pursued unnatural desire, serve as an example by undergoing a punishment of eternal fire. Romans 1:26-28 ~ For this reason, God gave them up to dishonourable passions. For their women exchanged natural relations for those that are contrary to nature; and the men likewise gave up natural relations with women and were consumed with passion for one another, men committing shameless acts with men and receiving in themselves the due penalty for their error. And since they did not see fit to acknowledge God, God gave them up to a debased mind to do what ought not to be done. Genesis 2:24 – Therefore a man shall leave his father and his mother and hold fast to his wife, and they shall become one flesh. Mark 10:6-9 ~ But from the beginning of creation, 'God made them male and female.' 'Therefore a man shall leave his father and mother and hold fast to his wife, and the two shall become one flesh.' So they are no longer two but one flesh. What therefore God has joined together, let not man separate."" 1 Corinthians 6:9-10 – Or do you not know that the unrighteous will not inherit the kingdom of God? Do not be deceived: neither the sexually immoral, nor idolaters, nor adulterers, nor men who practice homosexuality, nor thieves, nor the greedy, nor drunkards, nor revilers, nor swindlers will inherit the kingdom of God. 1 Timothy 1:8-11 ESV – Now we know that the law is good, if one uses it lawfully, understanding this, that the law is not laid down for the just but for the lawless and disobedient, for the ungodly and sinners, for the unholy and profane, for those who strike their fathers and mothers, for murderers, the sexually immoral, men who practice homosexuality, enslavers, liars, perjurers, and whatever else is contrary to sound doctrine, in accordance with the gospel of the glory of the blessed God with which I have been entrusted. 1 Corinthians 7:2 – But because of the temptation to sexual immorality, each man should have his own wife and each woman her own husband. 2 Corinthians 5:17 – Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come. 1 Kings 15:12 He expelled the male shrine prostitutes from the land and got rid of all the idols his ancestors had made. Romans 1:32 Although they know God's righteous decree that those who do such things deserve death, they not only continue to do these very things but also approve of those who practice them. Romans 1:27 In the same way, the men also abandoned natural relations with women and were inflamed with lust for one another. Men committed shameful acts with other men, and received in themselves the due penalty for their error. Leviticus 18:22-24 22 "" 'Do not have sexual relations with a man as one does with a woman; that is detestable. 23 "" 'Do not have sexual relations with an animal and defile yourself with it. A woman must not present herself to an animal to have sexual relations with it; that is a perversion. 24 "" 'Do not defile yourselves in any of these ways, because this is how the nations that I am going to drive out before you became defiled. Leviticus 20:13 If a man has sexual relations with a man as one does with a woman, both of them have done what is detestable. They are to be put to death; their blood will be on their own heads.",Daily Squib,2025-02-16,World,Satire,https://www.dailysquib.co.uk/world/60396-church-of-england-to-ban-bibles-from-churches.html
Another Rachel Reeves Victim: Cancer Charity Axes Quarter of Staff - Barely Functioning,"The flagship financial hardship scheme that provides millions of pounds in grants to thousands of patients has been scrapped by Macmillan Cancer Support. The crucial charity is another Rachel Reeves victim of her punitive Labour budget of anti-growth and economic destruction. A tough Labourite financial climate has led to drastic changes to safeguard its future and ensure it can still support the most vulnerable cancer patients, according to the UK's most popular charity. Macmillan ended up in this position thanks to the punitive anti-growth policies of Chancellor of the Exchequer Rachel Reeves, and now the closure of its 100-year-old hardship scheme will affect those patients most in need of support. Donate to Macmillan Cancer Research As the UK's top cancer support provider, demand for Macmillan's support and advice is growing. The number of people diagnosed with cancer has soared amid better awareness of symptoms and successful NHS initiatives to spot and treat cancer earlier, as well as a growing and ageing population. Macmillan, founded 114 years ago, also plays a key role in NHS provision, funding 11,000 specialist cancer nurses and care workers. It also provides specialist financial and emotional support to more than 130,000 people with cancer each year. The charity asserts that the challenging financial environment has necessitated significant reductions in its workforce and services in order to ensure its ""long-term financial viability."" Meanwhile, more businesses and charities across Britain are now simply another statistic, another sad Rachel Reeves victim in a long list of casualties.",Daily Squib,2025-02-15,World,Satire,https://www.dailysquib.co.uk/world/60379-another-rachel-reeves-victim-cancer-charity-axes-quarter-of-staff-barely-functioning.html
Britain is a Wonderful Country to Live in Today,"Britain has been voted the best country to live in the world this year, and it really shows. In fact, it's a really popular destination for many guests to enjoy the wonderful lifestyle embraced by indigenous Brits. The famous double-decker buses are a joyous symbol of British engineering and ingenuity. The idea of using double-decker buses and trains started in the late 1800s, before the motor car was invented. In 1827, George Shillibeer, an English coachbuilder, was commissioned by a Paris businessman to design a vehicle that was stable enough to carry a large number of passengers. Following the popularity of the Paris omnibus service, Shillibeer then brought the design to London. By the late 1840s, these horse-drawn omnibuses began building an additional deck to accommodate even more passengers, as London's narrow streets were unsuitable for an accordion-type bus. That's the great thing about Britain, they invented pretty much everything that is in use today around the entire globe. Such a magnificent historic legacy can be experienced by many lucky people today, who enjoy the ultimate pleasure of living in one of the greatest countries in the world — Great Britain.",Daily Squib,2025-02-13,World,Satire,https://www.dailysquib.co.uk/world/60372-britain-is-a-wonderful-country-to-live-in-today.html
Judge Stops Chicken Nugget From Being Deported From UK,"A chicken nugget has been allowed to remain in Britain partly because the judge presiding over the case thought it would be a silly idea to deport the nugget, a tribunal has ruled. The immigration judge concluded that it would be ""unduly harsh"" to send the 3-year-old nugget back to Albania, where it was created in a chicken processing factory. The only specific example provided in court was the nugget's ""delicious crunchy taste"" of heavily processed chicken off-cuts. As a result, the judge upheld the chicken nugget's appeal against deportation under the right to family life provisions of the European Convention on Human Rights (ECHR) on the basis that its removal could have a negative impact on the little nugget, according to court documents released on Monday. Judge Pendels Trabafrothwaite, granted the chicken nugget leave to stay in Britain during the court hearing, and demanded the nugget was delivered to his office for a review of the lengthy and costly trial billed to UK taxpayers. When the chicken nugget was delivered to the judge, witnesses recount the judge licking his lips and rolling his eyes with what seemed to be a pleasurable gaze prior to rapidly squirting some ketchup over the poor nugget. Before anyone could do or say anything, the judge popped the nugget in his mouth and ate the fucker like it was his last meal on earth. Afterwards, he let off a large, satisfied burp. End.",Daily Squib,2025-02-10,World,Satire,https://www.dailysquib.co.uk/world/60325-judge-stops-chicken-nugget-from-being-deported-from-uk.html
The Reckoning Has Begun: Trump’s Second Term to Bring Unprecedented Accountability,"A historic moment is upon us. With the world watching, the corrupt institutions that have long manipulated and deceived the public are finally being exposed. President Donald Trump, now battle-hardened and unrelenting, has returned for his second term—not to play politics, but to deliver justice. This time, the gloves are off, and those who thought they could walk away unscathed will face the consequences and accountability of their actions. Elon Musk and the DOGE team have ripped the veil off a system that has been stealing from the people for decades with USAID, revealing their sinister tactics and unchecked abuses of power. Trump has done more than just pull back the curtain—he has stepped into the arena, fully prepared for the final battle. The far-left controlled deep state is cornered, and their days are numbered. There will be arrests. There will be trials. There will be consequences. This isn't 2016. Trump is no longer manoeuvring within their rigged system—he is dismantling it. He has taken direct aim at the entrenched establishment that has sought to destroy him since the day he stepped into office. They failed. They tried to imprison him. They even tried to kill him. Now, their time is up. Elon Musk knows what's at stake. When asked in an interview before the election with Tucker Carlson what would happen if Trump didn't return to power, Musk didn't hesitate: ""I'm finished."" He understood what the rest of us already knew—the corrupt forces will not stop unless they are stopped. Their desperation was proof of their guilt. They saw the storm coming, and for the first time in modern history, they were afraid. Why did Biden abuse his presidential pardon privileges before he was dismissed in disgrace? Well, what's happening now, and will happen in the future, will bring up some serious evidence to the level of corruption these people have been indulging in for so long without any form of controls. Trump and Musk aren't doing this for wealth or personal gain. They are writing their names into history, securing their legacies as men who stood up when others cowered. True immortality is not about living forever—it's about being remembered for reshaping the world. The movement they have ignited is unstoppable. Where Trump and Musk will go down in history as heroes, Biden and Obama will go down in history as villains. Behind the scenes, the final pieces are being put into place. Kash Patel is ready. Pam Bondi is ready. The legal framework is set. The indictments will come. The arrests will follow. The corrupt Democrats who thought they were untouchable will soon learn that no one is above the law. The American people have waited long enough. This is not just a political shift—it is a revolution. The far-left hierarchy, who have lived off the suffering of ordinary people for generations, are facing their day of reckoning. Freedom, fairness, and prosperity—concepts they once mocked—are now on the horizon. The tide has turned. Netflix, Hollywood, and the corrupt corporate media are already feeling the backlash. Once powerful institutions are scrambling, banning those who speak truth, silencing opposition, and clinging to their last remnants of control. But it won't save them. Their influence is collapsing. The people see through their lies. The deep state's greatest mistake was underestimating Trump. They thought he was just another politician. They were wrong. He is the catalyst of the greatest awakening in modern history. Now, as everything comes to a head, we must be prepared. The next phase is here. The accountability stage — the arrests, the trials, the downfall of those who have abused their power for far too long—it is all within reach. The warm-up is over. The reckoning has begun.",Daily Squib,2025-02-09,World,Satire,https://www.dailysquib.co.uk/world/60295-the-reckoning-has-begun-trumps-second-term-to-bring-unprecedented-accountability.html
Daily Squib Would Have Gone Woke For $100 Million USAID,"Dayum! Seeing the list of people given billions of USAID U.S. taxpayer dollars for spreading woke, gay, BLM, Metoo and transgender propaganda, for a $100 million the Daily Squib would have been promoting that shit too. Why did we not hear about this crap? Over 4,100 news outlets were receiving billions of dollars of US taxpayer cash to promote woke LGBTQP and far-leftist propaganda for decades, and we were not in on it, or even considered for the list. Shit, for that kind of money we would have had rainbows and BLM, LGBTQP stories all over the Squib. We missed out on the USAID bonanza, how the hell are we going to live that one down? The irony of the whole situation is that we were saying stuff like ""Go Woke Go Broke"" when those guys were literally swimming in USAID bribes from the U.S. taxpayer. They must have been giggling all the way to their penthouses. Imagine all the far-leftists driving around in their Ferraris and Porsches funded by USAID, and many of the Squib staffers barely can afford a bicycle. Well, that's the price for having some integrity, huh. Seriously, we would never accept any US taxpayer cash stolen and redistributed (laundered) in the form of USAID. This despicable act actually sickens us, and is more akin to theft from decent, hard-working Americans. Especially as the US is in debt for nearly $40 trillion, it's a disgusting act of corruption that Big Balls and Elon Musk have uncovered. Bless those guys, and thanks to Trump for uncovering the biggest crime ever investigated in US state history. Yes, the Daily Squib is poor, but at least we did not rip off the US taxpayers for billions.",Daily Squib,2025-02-09,World,Satire,https://www.dailysquib.co.uk/world/60286-daily-squib-would-have-gone-woke-for-100-million-usaid.html
Why the Socialist Big State is Necessary for Labour to Function,"Labour are doing the right thing for Big State employees and civil servants, they are securing the loyalty of the staff to the Labour ideology of Marxist socialism with massive pay rises, payoffs and increases to gold-plated pension plans, to concrete the elements of this system and hard-wire it into government and Marxist unions permanently, because when they do that, even if they are ousted from power somehow, they will have the loyalty of the civil service in their pockets at all times. By solidifying Labourite power into the system, any government that comes into power will always find it nigh on impossible to retract any of the prohibitive, damaging laws that Labour brought in during their tenure. We saw this in action after the 2016 EU Referendum, where Brexit was nearly deleted from existence by parliament and by the deep state civil servants. Even when Boris Johnson came into power with a large mandate from voters, he was thwarted at every point by the civil service. In fact, it was the civil service who also ejected Johnson, because he was seen as a threat to their order. The staunchly socialist Marxist civil service then only had to wait for Sunak to lose the election and Labour to come back into power to continue the slow 'exit out of Brexit' process, which is currently taking place. Brexit never really happened, and it will never happen now that Labour are moving towards complete union with the EU, utilising the step-by-step process where large overt moves will be avoided until it is too late for anyone to care or do anything any more. Therefore, governance by the socialist, Marxist Labour machine relies solely on a bloated Big State apparatus, and no successive government or entity has ever had the power to do anything about cleaning out this monstrosity, this behemoth bureaucratic socialist nightmare ever since the days of Clement Atlee. Labour knows that time is on their side, and with time comes apathy. Utilising apathy as a means to conduct ever closer union to the EU is the primary modus operandi of Labour under the current leadership. Rachel Reeves, the Chancellor, is all too happy to destroy the private sector, to destroy entrepreneurship and to destroy the last vestiges of small businesses struggling to survive under an environment of taxation upon taxation and ridiculous regulations upon regulations. Labour does not care about the private sector or the so-called 'growth', it only cares about the state and its party. They'll just keep borrowing money ad infinitum, and continue on. Labour cares less for the people of Britain than its various schemes outside the UK, and it cares more for the call of the EU soviet bloc than any other country. As for the USA, for Labour, the American administration under Donald J. Trump is now viewed as the ultimate enemy and danger to their plans. Why do you think they were adamant in sending Mandelson, one of the most corrupt and devious characters in global politics, to be the ambassador in Washington? Why did Labour go to great pains to send over 100 Marxist agitators to America during the election campaign, with orders to sabotage Trump? To Labour, America has fallen, and it is now a supreme threat to the UK's and EU's socialist ideology of woke politics and social cohesion. The Reform Party, are viewed as a mild threat to Labour's complete control over the UK, but as we have witnessed with the election in May with many council elections being cancelled, there are nefarious undemocratic methods Labour can utilise to control Reform. What Labour is hoping for is a slight increase in their own popularity by the time the next elections come around, local or general. This increase in popularity is highly unlikely to materialise because we have seen that Labour only cares for the Big State and nothing else. The people are a tool, only to be used for taxation and to fool for votes — nothing else. As mentioned earlier, it won't matter in five years time whether Labour wins or loses, because Labour is built into the hardware, the very fabric of all state departments, all institutions and even in the so-called opposition parties — look at the Conservatives, who adopted and became more socialist in some of their policies even than Labour. With two political parties that are identical in socialistic nature, eventually one of them will have to be destroyed completely, and the Tories will simply be absorbed into a bigger Labour Party, or the ones who are truly Conservative will try their luck with Reform. The Fabian Society is almost an occult organisation that holds ultimate control over the UK, and it will continue its role for many years to come, because the bloated monolith of the Big State can never be nudged away from its socialist Marxist allegiance to Labour, it is just too engrained within the fabric of the system, a virus so penetrative that nothing can disturb its omnipotence.",Daily Squib,2025-02-09,World,Satire,https://www.dailysquib.co.uk/world/60259-why-the-socialist-big-state-is-necessary-for-labour-to-function.html
"""We're all rooting for Meghan's Netflix success!""","It's not just King Charles who is rooting for Meghan's Netflix success, much of the British population are as well. With a successful cookery show, this will mean that Markle and her husband will stay in the USA, hopefully forever and out of the way. No one in their right minds wants them back in the UK, it's already bad as it is over here. ""We are praying that the Americans eat that shit up, so that the two grifters stay in the USA. Please force everyone you know to watch the Meghan Markle Netflix extravaganza. Bring tramps in from the street, force your husband to watch it, even though he may have a convulsing fit in his chair. Anyone you can find, literally force people to watch it, tie 'em down on a fucking chair, sellotape their eyelids open, whatever!"" a desperate Briton revealed. Dear Americans, thank you for your sacrifice. Bless you all...",Daily Squib,2025-02-24,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/60532-were-all-rooting-for-meghans-netflix-success.html
Kanye West Next Controversial Move Leaked By Insiders,"After his second antisemitic meltdown on Twitter, as well as losing his white Italian slave woman, Kanye West is doubling down on his ""Nazi"" talk. According to insiders in the Kanye ""circle of trust"" the autotune rapper has joined a Neo-Nazi paramilitary group in Wisconsin and will move to the compound near Jagdschloss Four Mile Lake. One of the prerequisites for joining the group is that the initiate has to be white with an IQ level at least over 48, but that's no problem for Kanye West. ""If Michael Jackson and Beyonce can do it with those creams and shit, Imma get me finna sum whitener cream and become a cracka ass nigga fo' sho!"" There are drawbacks to using creams to whiten black skin, and it is not known if West is taking medical advice on this, but he is adamant on joining the group once and for all. ""I gots nuttin to lose now. I gots lak $43 to ma name in the bank left. Might as well go full on Nazi cuz I love Hitler. I can't stop talkin' about him and da jooz, lak it all a part of me now n shiet! We gon start a revolution 'n' shiet!"" This all won't happen overnight though, it may take some time to whiten the rapper's skin depending on what type of treatment he receives. Dr. Moshe Liebowitz, a skin specialist from Beverly Hills, revealed that Kanye came to his clinic and asked for help, but after finding out the timeline and costs involved, and that he was Jewish, walked out ranting and raving. ""I told him that it would take at least three or four years of intense treatment to look as white as Beyonce, who has culturally appropriated the Caucasian race and rejected her own African roots. At this point, he got angry and rushed out the door, cursing Jewish people."" Story developing ...",Daily Squib,2025-02-21,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/60483-kanye-west-next-controversial-move-leaked-by-insiders.html
Evil Villain Takes Over James Bond,"An extremely mischievous and deviously evil villain has taken over James Bond and sort of left the British Intelligence agency in a spot of bother. The criminal mastermind with aspirations of world domination, who is the arch-enemy of British MI6 agent James Bond, has vowed to take all semblance of Britishness out of MI6 and poor old Bond himself and Americanize everything. Birthed out of a burlap bag somewhere in Albuquerque in 1964, James Bond villain Bezos is head of a global criminal organisation called Amazon and is commonly referred to by the codename Number 1 within this organisation. The ultimate James Bond villain of villains, Bezos holds some nasty plans for global domination, involving saturating the globe with cheap Chinese made trinkets that break after a week of use. One could postulate that the Americans have already bastardized the franchise with Jason Bourne, a version of Bond on steroids, but are not happy with just that, now they want one of the last things the Brits actually own — James Bond. As for Agent Brad Bond, codename 007-Eleven, he surfs more than he spies, calls every villain ""dude,"" and replaces the classic martini with a Big Gulp. His catchphrase will no doubt be, ""Yo, shaken or stirred—whatever, bruh."" His gadgets include a vape that doubles as a laser, flip-flops with built-in X-ray vision, and a self-parking monster truck, all acquired from Amazon Prime. The CIA keeps trying to brief him, but he's always ""catching some sick waves, bruh."" Mission reports? ""Yeah, so like, the bad guy was all 'I'm taking over the world,' and I was like 'nah, man,' so I, y'know, handled it. Anyway, who's up for tacos?"" Naturally, the American Bond will be as subtle as a brick, forget about sneaking into the lair of the bad guy like the British Bond, this guy will simply kick the front door down and shoot everything in sight including pets, staff, Mexican gardeners, visiting relatives and girl scouts selling cookies. Fuck caviar and foie gras, a sloppy grease laden double bacon cheeseburger with extra fries and a huge tub of coke will suffice. Debonair charm? Nah, the American Bond will straightaway grab women by the pussy, and drop his drawers ready for action. Fuck you, I'm American Bond, I own all y'all! Coming to a streaming service directly into your already frazzled brain faster than another Donald Trump executive order.",Daily Squib,2025-02-21,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/60475-evil-villain-takes-over-james-bond.html
Why Rappers Wear Chains,"Rappers often wear gold chains with large pendants as a symbol of their success and wealth, as is this rapper eating fried chicken in the middle of a road. As the cars drive by, he revels in his success as a rapper in the world of rap music. It is a highly idealistic lifestyle for African Americans, and exemplifies their status in black high society. Why do rappers wear chains? Rappers wear jewellery to flex, show off their wealth, and make a spectacle of their disposable income. They also wear jewellery to commemorate, money, greed, low morality, laziness, sexual perversion, drugs, and crime which are all things celebrated by rappers. In fact, the more vulgar the display of their chains and jewellery, the higher the status they assume within the black community. ""I'm not certain what type of metal the gentleman in the video is wearing as a chain around his neck, but I could safely guess it is possibly faux gold-plated. If he were to get the metal wet, and it turned green, this would confirm my hypothesis. It's perfectly fine to wear fake jewellery, many of my rapper clients like to fake it because everything is out on loan, or they simply trash their money away as soon as they get some cash,"" Ron Goldberg, an Atlanta jeweller revealed after viewing the video of the rapper.",Daily Squib,2025-02-09,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/60314-why-rappers-wear-chains.html
"TRUMP: ""Things are going to change in Gaza - the new Middle East riviera""","Golf courses, yacht clubs, luxury condos and all the best brands for shopping. The nightclubs at night will be bristling with joyous patrons, and the bijoux restaurants lining the bejewelled streets jammed with diners eager to empty their credit cards. Gaza is going to change, and change for the better, says Trump. The Gaza Strip is going to be one of the most exclusive luxurious places in the world — the new Middle East Riviera. Après-dîner of the finest French cuisine embellished with little Middle Eastern touches, it's off to one of the many casinos for a little baccarat or roulette, or maybe one of those monster slot machines with million dollar payouts. This beautiful new Middle East Riviera paradise is the epitome of style, money and class where the glitterati assemble over the bones of the dead. So, they're dead, everybody fucking dies, might as well enjoy life to the full while you can. Fill yer boots, go in balls deep, and love every moment of life, instead of celebrating death and misery like some people did in the past. Later on, it's off to a few private parties in some of the most opulent apartments and penthouses on the Gaza Strip, right next to the glistening edifice of the golden Trump Tower and a 40-foot golden statue of Trump himself. The Ferraris, Porsches and Lamborghinis flood the streets, the valets busy bees with a lot of parking to do. It's safe here, no bombs, no terrorists, just beautiful people and a lot of gold taps and champagne.",Daily Squib,2025-02-05,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/60186-trump-things-are-going-to-change-in-gaza-the-new-middle-east-riviera.html
Black Man Displays His New White Slave to Onlookers,"A black man proudly displayed his new female white slave yesterday to onlookers at an American meat market. The female white slave displayed her attributes to the assembled crowds as her black slave master stood beside her. At one point, the slave owner opened her mouth to show the crowd the condition of her teeth. ""Yo! I gots me this slave at the market lak a month ago 'n' shiiet. It's super chill nigga, kinda slow inda head, so it just does whatever I aks it to do. Honestly, it nice havin' one none too smart, just a bit less than me. I is landed now fo sho! I is now own a white slave! Powah to blacks! Check it out, I can make it balance on one leg or take the knee 'n' do all kinds of shiiet.""",Daily Squib,2025-02-03,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/60134-black-man-displays-his-new-white-slave-to-onlookers.html
Philadelphia Mayor Exemplifies Why Diversity Employment Lacks Merit,"If you can't even spell the word EAGLE, you should not be a fucking mayor of a major American city, and yet here is Philadelphia Mayor Cherelle Parker. Obviously second-grade spelling skills aren't a requirement to be mayor of Philadelphia, or much of anything else apart from being a black woman. You only have to drive through Kensington Avenue to see how the city of Philly is doing, or listen out for the gunshots at night as the locals shoot each other. Detroit is another American city that represents an America that in some states is seriously lacking. The terminal decline of this once great city is a sad thing to see, and one can only hope that one day things can change for the better, but that would take hard decisions like dumping the DEI and the incompetence. According to the National Assessment of Educational Progress (NAEP), a sector of the U.S. Department of Education, 84 percent of Black students lack proficiency in mathematics and 85 percent of Black students lack proficiency in reading skills. The average IQ level of many African Americans is below 80, which is at least higher than Sub Saharan Africans of 65. Not sure what can be done about this, but maybe try and pick up a book sometimes and try to read it, or read a book to your children every day? It is doubtful whether the functionally illiterate Philadelphia mayor has ever read a book in her life, such is the tragedy of the entire situation.",Daily Squib,2025-01-22,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/59820-philadelphia-mayor-exemplifies-why-diversity-employment-lacks-merit.html
